Author Info
Author,# Of Reviews,Product URL,Rating,Average Rating,Review Text,Review Date,Sentiment Score,Word Count,# LQ Words,Verified Purchase,Repeatability Percentage
Amazon Customer,57,https://www.amazon.ca/Bath-Bombs-Gift-Set-Anniversary/dp/B01BVTPDFU?ref=pf_vv_at_pdctrvw_dp,3,4.2,"Very small, but smell lovely. Might need to use more than one at a time.",2017-12-27,-0.266265,15,0,Yes,0.011764705882352924
Amazon Customer,64,https://www.amazon.ca/ESR-Sparkle-Shinning-Glitter-Protective/dp/B073XLRPVV?ref=pf_vv_at_pdctrvw_dp,4,4.7,Cute case. Had a pen leak in the same pocked my phone was in and could never get the case looking back to normal. 🙄,2018-12-10,-0.4559615,24,0,Yes,0.009259259259259266
SG,8,https://www.amazon.ca/Stick-Basic-Streaming-Media-Player/dp/B01ETRGE68?ref=pf_vv_at_pdctrvw_dp,5,4.2,Serving the purpose,2018-10-26,0.0,3,0,Yes,0.25
Vino,2,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774?ref=pf_vv_at_pdctrvw_dp,4,4.1,Good,2018-09-22,0.0,1,0,Yes,1.0
scott morrell,56,https://www.amazon.ca/BearMoo-Sharpening-Whetstone-Combination-Sharpener/dp/B01FXK7XF6?ref=pf_vv_at_pdctrvw_dp,2,4.3,Bought a cheap sharpener from Ikea that works way better. Sometimes the fancy way is not the best way.,2018-07-17,0.2102265,19,0,Yes,0.023255813953488347
Amazon Customer,64,https://www.amazon.ca/Swim-Goggles-Protection-Triathlon-Silicone/dp/B072C4YT3D?ref=pf_vv_at_pdctrvw_dp,4,3.9,Great product,2018-03-21,0.929678,2,0,Yes,0.009259259259259266
Jennifer,192,https://www.amazon.ca/Nutrafin-Betta-Color-Flakes-0-85-Ounce/dp/B0002JEJ8S?ref=pf_vv_at_pdctrvw_dp,5,3.6,as expected,2018-11-02,0.0,2,0,Yes,0.01111111111111111
Michael Hudson,43,https://www.amazon.ca/EBL-Rechargeable-Batteries-Capacity-Included/dp/B01MYH4T7E?ref=pf_vv_at_pdctrvw_dp,5,4.7,"These batteries are great, they work well with no problems and are larger capacity so they last longer.",2018-12-14,0.955703,18,0,Yes,0.016393442622950827
Michael Hudson,43,https://www.amazon.ca/Paracord-Authentic-Parachute-Mil-C-5040-H-Strongest/dp/B00NVH9L4K?ref=pf_vv_at_pdctrvw_dp,5,5.0,"Great paracord, you can feel the quality of this cord over other brands",2018-12-14,0.859933,13,0,Yes,0.016393442622950827
Amazon Customer,57,https://www.amazon.ca/Aztec-Secret-Indian-Healing-Cleansing/dp/B0014P8L9W?ref=pf_vv_at_pdctrvw_dp,4,4.4,"Works fine and makes my skin feel great! Though, it hasn't completely cured my acne entirely, which I can't expect, but it certainly helps when I use it now and again!",2018-05-11,0.659434,31,0,Yes,0.011764705882352924
Kindle Customer,46,https://www.amazon.ca/MAONO-Microphone-Omnidirectional-Condenser-Camcorder/dp/B01M4J5WCM?ref=pf_vv_at_pdctrvw_dp,5,4.1,Very convenient and efficient mic for shooting videos with a smartphone.,2018-07-08,0.926419,11,0,Yes,0.014925373134328342
scott morrell,56,https://www.amazon.ca/Oregon-514363-Sharpener-4-Inch-8-Inch/dp/B0021HR3OQ?ref=pf_vv_at_pdctrvw_dp,1,2.6,Not worth it. Didnt work ended up buying a hand held grinder,2018-07-17,-0.843059,12,0,Yes,0.023255813953488347
scott morrell,56,https://www.amazon.ca/Bayco-K-100-150-Foot-Cord-Reel/dp/B0000BYDKO?ref=pf_vv_at_pdctrvw_dp,2,3.6,handle cracked after a couple months,2018-07-17,-0.550865,6,0,Yes,0.023255813953488347
Jennifer,192,https://www.amazon.ca/Silicone-Fasteners-FITBIT-Charge-Wristband/dp/B0129G8QNU?ref=pf_vv_at_pdctrvw_dp,3,3.8,more annoying to use then anything,2016-11-24,-0.941209,6,0,Yes,0.01111111111111111
Amazon Customer,64,https://www.amazon.ca/AmazonBasics-Lightning-Certified-Meters-2-Pack/dp/B017YEAH2U?ref=pf_vv_at_pdctrvw_dp,3,4.2,One stopped working within two months. The charging port is black and looks burnt. Great customer service though when addressing the issue. Would probably buy again just based on the warranty.,2018-12-10,-0.19245,31,0,Yes,0.009259259259259266
Amazon Customer,55,https://www.amazon.ca/BATTOO-Anchor-Theme-Love-Decal/dp/B01N1EZ3CM?ref=pf_vv_at_pdctrvw_dp,5,5.0,Arrived in perfect condition and exactly as depicted,2018-11-23,0.912878,8,0,Yes,0.015873015873015872
Rizzle Dizzle,60,https://www.amazon.ca/RoLightic-Hydroponic-Garden-Greenhouse-Flowers/dp/B06W5FWGSZ?ref=pf_vv_at_pdctrvw_dp,5,4.2,Thank great product will buy again. Bright light. I suggest 2or3 bulbs for a seedling tray.,2018-01-06,0.32843300000000003,16,0,Yes,0.019999999999999993
Amazon Customer,55,https://www.amazon.ca/JeremyArtStore-Inches-Decorative-Cotton-Cushion/dp/B01JNYCG4Q?ref=pf_vv_at_pdctrvw_dp,5,4.6,Very nice quality and fast shipping,2017-01-09,0.966282,6,0,Yes,0.015873015873015872
sylvie Rodeghiero,20,https://www.amazon.ca/HP-DeskJet-Compact-Wireless-Printing/dp/B01GAIU7HG?ref=pf_vv_at_pdctrvw_dp,5,4.0,It was a gift and she like it,2018-08-09,0.916074,8,0,Yes,0.16666666666666666
Amazon Customer,55,https://www.amazon.ca/VitaLife-Jerky-Dog-Treats-Natural/dp/B005DHBODC?ref=pf_vv_at_pdctrvw_dp,5,4.6,My pup pitbull and sr yorkie both go wild for these treats,2017-04-05,0.853275,12,0,Yes,0.015873015873015872
scott morrell,56,https://www.amazon.ca/InterDesign-25500-Dishwasher-Indicator/dp/B00004XSF9?ref=pf_vv_at_pdctrvw_dp,1,3.9,broke quickly,2018-07-17,-0.902834,2,0,Yes,0.023255813953488347
Jennifer,192,https://www.amazon.ca/Marina-Betta-Waste-Remover-Aquarium/dp/B00AE2GA94?ref=pf_vv_at_pdctrvw_dp,1,3.7,do not waist your money,2018-11-02,-0.684063,5,0,Yes,0.01111111111111111
Allrounder,12,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,2,4.1,"I got what I paid for. The plastic is so flimsy, it is a dollar store quality. Bought two of these and the motor on one of them doesn't run smoothly - it still sends breeze but it does faster and slower motion constantly regardless of the speed choice. Stand is somewhat wobbly. I won't buy a Dyson for a fan but I wouldn't buy this again either.",2018-08-27,-0.07169220000000001,67,0,Yes,0.022222222222222216
Amazon Customer,27,https://www.amazon.ca/Large-Spice-Tobacco-Grinder-Transparent/dp/B01852QMTC?ref=pf_vv_at_pdctrvw_dp,5,4.0,It's a little bigger than I thought quite large needs big hands lol but the grinder is awesome Fast shipping,2017-05-31,-0.347534,20,1,Yes,0.0769230769230769
Amazon Customer,55,https://www.amazon.ca/Under-Armour-Sportstyle-Graphite-XX-Large/dp/B00KXDK7PW?ref=pf_vv_at_pdctrvw_dp,5,4.3,"Soft material, good quality and fit",2018-10-23,0.98058,6,0,Yes,0.015873015873015872
Mike Philpott,21,https://www.amazon.ca/Garage-door-rollers-Premium-ball-bearings/dp/B00V4V1GNO?ref=pf_vv_at_pdctrvw_dp,5,4.8,Just like the wheels what are on my door now,2018-08-17,0.246187,10,0,Yes,0.062499999999999986
Amazon Customer,23,https://www.amazon.ca/Milliard-100-Pure-Grade-Citric/dp/B00EYFKNL8?ref=pf_vv_at_pdctrvw_dp,5,4.7,Excellent product. Using for bathbombs and household cleaning,2018-09-12,0.4830325,8,0,Yes,0.047619047619047616
Amazon Customer,64,https://www.amazon.ca/Spigen-iPhone-Protector-Tempered-Friendly/dp/B0752KQ3DS?ref=pf_vv_at_pdctrvw_dp,5,4.4,Great bang for your buck if you know how to properly install.,2018-03-21,0.697859,12,0,Yes,0.009259259259259266
Kindle Customer,46,https://www.amazon.ca/Elements-Indigenous-Style-Writing-Peoples-ebook/dp/B07B6GN35R?ref=pf_vv_at_pdctrvw_dp,5,4.8,Very useful reference if you are writing for or about Indigenous peoples.,2018-06-15,0.774621,12,0,Yes,0.014925373134328342
Allrounder,12,https://www.amazon.ca/Magnolia-Organics-Buckwheat-Organic-Pillow/dp/B0178MWQ2W?ref=pf_vv_at_pdctrvw_dp,5,5.0,Highly recommend for people with TMJ. Everyone with neck problems with normal feather pillows loves these at my place. Dry and comfortably heavy.,2018-08-27,0.7917123333333334,23,0,Yes,0.022222222222222216
Nida F.,3,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,5,4.1,A good buy for the money I paid for it! It’s basic and gets the job done.,2018-10-27,0.915152,17,0,Yes,0.14285714285714282
AJ,22,https://www.amazon.ca/HRH-Bat-Graffiti/dp/B015EA2SOQ?ref=pf_vv_at_pdctrvw_dp,2,3.2,Looks great. But the letters and numbers do aloe the keyboard light through like the picture shows. Pretty disappointed,2016-12-04,0.13054933333333338,19,0,Yes,0.07692307692307694
Rizzle Dizzle,60,https://www.amazon.ca/Lemonbest-Direction-Extension-Adapter-Extenders/dp/B01N68WZ8E?ref=pf_vv_at_pdctrvw_dp,5,4.8,Good product. Strong neat packaging. Works well. As described. Much needed in a crunch,2018-02-03,0.13797399999999999,14,0,Yes,0.019999999999999993
Jennifer,192,https://www.amazon.ca/Funko-POP-Star-Wars-Collectible/dp/B0719KQPX5?ref=pf_vv_at_pdctrvw_dp,5,4.3,as expected,2018-11-02,0.0,2,0,Yes,0.01111111111111111
Amazon Customer,57,https://www.amazon.ca/Naturpet-D-Wormer-Vermifuge-Natural-Extract/dp/B006LYMD22?ref=pf_vv_at_pdctrvw_dp,3,4.0,Instructions stated the treatment would last two weeks. Took longer than two weeks for my cat.,2017-02-10,-0.191191,16,0,Yes,0.011764705882352924
Shopaholic,7,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,4,4.1,"Does what is designed.
Build could be improved",2018-12-08,0.438515,8,0,Yes,0.2
Jennifer,192,https://www.amazon.ca/Universal-including-Compatible-Capacitive-Touchscreen/dp/B008VN5O5E?ref=pf_vv_at_pdctrvw_dp,5,4.3,came in a timely manner and work great,2017-03-10,0.982322,8,0,Yes,0.01111111111111111
Saima Tazreen,33,https://www.amazon.ca/OPTIMUM-NUTRITION-STANDARD-Protein-Cookies/dp/B000GIPJZ2?ref=pf_vv_at_pdctrvw_dp,4,4.4,"Price is a little too high for my taste. However, quality is good and it arrived on time. Would not buy again due to such high price.",2018-09-07,-0.1811656666666667,27,0,Yes,0.018867924528301886
Amazon Customer,56,https://www.amazon.ca/STANLEY-33-900-FatMax-Extreme-35-Foot/dp/B000OPYBCY?ref=pf_vv_at_pdctrvw_dp,5,5.0,"Works great, heavy as fack but good stiff tape",2018-05-30,0.445771,9,0,Yes,0.03448275862068964
Jennifer,192,https://www.amazon.ca/Wilton-Decorations-Licensed-Matrix-Multicolor/dp/B019O0BJOW?ref=pf_vv_at_pdctrvw_dp,5,4.3,so yummy,2017-09-19,0.0,2,0,Yes,0.01111111111111111
Amazon Customer,64,https://www.amazon.ca/Feelin-Good-Tees-Shitters-Sarcastic/dp/B015G0HTDE?ref=pf_vv_at_pdctrvw_dp,3,3.0,Bought for a gift. Way too small. Print was decent quality though.,2018-12-10,0.2663486666666666,12,0,Yes,0.009259259259259266
Eldon Cooper,8,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774?ref=pf_vv_at_pdctrvw_dp,5,4.1,It is exactly what I expected. A nice quiet fan to circulate the air.,2018-12-12,0.7796540000000001,14,0,Yes,0.1
scott morrell,56,https://www.amazon.ca/Spigen-iPhone-Cushion-Technology-Protection/dp/B010MVIPA8?ref=pf_vv_at_pdctrvw_dp,4,4.7,Not magnetic so it didnt work with my car air vent magnet,2017-01-31,-0.934936,12,0,Yes,0.023255813953488347
Amazon Customer,56,https://www.amazon.ca/Cascade-ActionPacs-Dishwasher-Detergent-Packaging/dp/B00BTT01JG?ref=pf_vv_at_pdctrvw_dp,5,4.4,Good product,2018-09-11,0.0,2,0,Yes,0.03448275862068964
Jennifer,192,https://www.amazon.ca/Adjust-Rubber-Shampoo-Bathing-Protect/dp/B0187H2BOU?ref=pf_vv_at_pdctrvw_dp,4,2.6,neat idea its just to bad my kids wont wear it,2016-11-24,-0.826158,11,0,Yes,0.01111111111111111
Amazon Customer,27,https://www.amazon.ca/VIVOSUN-Gallons-Thickened-Nonwoven-Handles/dp/B00VWU30PO?ref=pf_vv_at_pdctrvw_dp,5,4.7,The bigger the pot the bigger the root the more fruit Durable fabric pots good rate worth the buy,2018-11-16,0.95769,19,0,Yes,0.0769230769230769
neighbour2thenorth,25,https://www.amazon.ca/23-Minutes-Hell-Story-Torment/dp/1591858828?ref=pf_vv_at_pdctrvw_dp,5,4.1,"This book is an eye opener! Scares ""the hell out of you"" and the heaven into you!",2015-08-14,0.0008265000000000078,17,1,Yes,0.05
Amazon Customer,55,https://www.amazon.ca/FIRM-ABS-Workout-Leggings-Stretch/dp/B077KMVBJG?ref=pf_vv_at_pdctrvw_dp,5,4.3,"Very good quality material, fits as expected, colour and look is the same as the photo. Very comfortable. Great price.",2018-05-25,0.9519456666666667,20,0,Yes,0.015873015873015872
Amazon Customer,27,https://www.amazon.ca/Advanced-Nutrients-Sensi-Bloom-PERFECT/dp/B01I0LEL5K?ref=pf_vv_at_pdctrvw_dp,5,4.5,Excellent product fast shipping,2017-09-10,0.75113,4,0,Yes,0.0769230769230769
Amazon Customer,57,https://www.amazon.ca/Fat-Cat-Foosball-Soccer-Table/dp/B003RAM6O8?ref=pf_vv_at_pdctrvw_dp,4,4.2,Does the job no problem .,2018-09-06,0.662758,5,0,Yes,0.011764705882352924
Ted Boucher,5,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,5,4.1,Quick and easy to put together.,2018-09-18,0.932643,6,0,Yes,0.5
Saima Tazreen,33,https://www.amazon.ca/InterDesign-Lineo-Bathroom-Vanities-Kitchen/dp/B00QEY3R3S?ref=pf_vv_at_pdctrvw_dp,5,4.4,I like the texture and it's a good item for the price.,2018-08-25,0.980146,12,0,Yes,0.018867924528301886
Shopaholic,7,https://www.amazon.ca/Humidifiers-VAVA-Humidifier-Humidity-Waterless/dp/B0756XMJQT?ref=pf_vv_at_pdctrvw_dp,3,3.7,I feel it is a bit over priced . Warm option doesn't seem to work,2018-12-08,-0.21541599999999997,14,0,Yes,0.2
Michael Hudson,43,https://www.amazon.ca/ThruNite-Ti3-Flashlight-Max120-lumens/dp/B00LUO028U?ref=pf_vv_at_pdctrvw_dp,5,4.4,Great little flashlight,2016-10-14,0.739658,3,0,Yes,0.016393442622950827
Michael Hudson,43,https://www.amazon.ca/Starter-Ferrocerium-Magnesium-Emergency-Survival/dp/B00QM4N11I?ref=pf_vv_at_pdctrvw_dp,5,4.4,Larger than normal ferro rod. Quick shipping Thanks,2016-10-14,0.4865175,8,0,Yes,0.016393442622950827
Jennifer,192,https://www.amazon.ca/ERB-61728-S102-ANSI-Safety/dp/B0056B3JEW?ref=pf_vv_at_pdctrvw_dp,5,5.0,just what i needed,2017-09-19,0.601604,4,0,Yes,0.01111111111111111
Kindle Customer,46,https://www.amazon.ca/Shutter-Control-Bluetooth%C2%AE-Wireless-Technology/dp/B07518BBP9?ref=pf_vv_at_pdctrvw_dp,3,4.3,Good for remotely taking photos on my Android phone but somehow cannot operate video recording.,2018-06-15,-0.418425,16,0,Yes,0.014925373134328342
Amazon Customer,64,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774?ref=pf_vv_at_pdctrvw_dp,5,4.1,"Exactly what I was looking for. Not too loud. Wish the lowest setting was a little bit lighter but that’s ok. I’m one of those freaks that needs a fan blowing in the bedroom all year round, summer or winter.",2018-12-10,-0.30340933333333336,40,0,Yes,0.009259259259259266
Michael Hudson,43,https://www.amazon.ca/Coleman-Dunnock-Tall-Weather-Sleeping/dp/B00363PSKK?ref=pf_vv_at_pdctrvw_dp,5,4.2,"I haven't used the product yet, but it looks good and shipped on time. Thanks",2016-10-14,0.2251895,15,0,Yes,0.016393442622950827
Vino,2,https://www.amazon.ca/Flexible-Pack-Wrap-Compression-Therapy/dp/B01MXORTGC?ref=pf_vv_at_pdctrvw_dp,4,4.1,Very good,2018-04-29,0.0,2,0,Yes,1.0
scott morrell,56,https://www.amazon.ca/Saucony-Mens-Ride-Running-Charcoal/dp/B018EZ97F6?ref=pf_vv_at_pdctrvw_dp,4,3.5,Not the best shoes i have ever bought,2018-07-17,-0.562841,8,0,Yes,0.023255813953488347
Amazon Customer,57,https://www.amazon.ca/CGOSSA100B01-Snapseal-20-Ounce-Vacuum-Insulated-Vivacious/dp/B00IR77HBS?ref=pf_vv_at_pdctrvw_dp,4,4.2,"Very sturdy, and keeps my drink piping hot for HOURS! However, it came with one tiny scuff on the lip of the lid, and it seems that the lid may be a bit difficult to clean but still worth it!",2018-05-11,0.7466365,40,0,Yes,0.011764705882352924
makaveli,43,https://www.amazon.ca/Joystick-AFUNTA-Controller-Smartphone-Tactile/dp/B0745C1Y4Z?ref=pf_vv_at_pdctrvw_dp,1,1.5,These will NOT work on the games you think will. Unless it's stated that it can it can't.,2018-10-01,-0.6762115,18,0,Yes,0.01818181818181819
Rizzle Dizzle,60,https://www.amazon.ca/Lightfox-Offroad-Driving-Daytime-Waterproof/dp/B01N3XWCNE?ref=pf_vv_at_pdctrvw_dp,5,4.5,Nice product have not tested.,2018-06-01,0.370374,5,0,Yes,0.019999999999999993
Amazon Customer,57,https://www.amazon.ca/Raw-African-Apothecary-Certified-Unrefined/dp/B01LYZJOWQ?ref=pf_vv_at_pdctrvw_dp,4,4.2,"I really like the soap. Beware it can dry out your skin and make your skin ""raw"". Be sure it moisturize!",2018-12-03,0.14706633333333333,21,0,Yes,0.011764705882352924
Rene Landry,9,https://www.amazon.ca/Replacement-Bands-Garmin-Forerunner-Women/dp/B073GYVRYN?ref=pf_vv_at_pdctrvw_dp,5,3.9,"Facile à installer et surtout beaucoup moins cher que chez Garmin. Vous n’ qu’a suivre des instructions sur YouTube et en moins de 5 minutes, vous avez un nouveau bracelet.",2018-02-02,0.487104,29,0,Yes,0.050000000000000024
Sheila Borden,24,https://www.amazon.ca/Galaxy-Skypillar-Absorption-silicone-Samsung/dp/B01LYSSEX8?ref=pf_vv_at_pdctrvw_dp,5,4.3,As described in ad. Great value,2018-10-13,0.4951515,6,0,Yes,0.03571428571428568
Jennifer,192,https://www.amazon.ca/PinkCherry-Unscented-Anti-Bacterial-Cleaner-Bottle/dp/B0764GGZYT?ref=pf_vv_at_pdctrvw_dp,3,4.4,not the best quality but does the trick,2018-11-02,-0.2988,8,0,Yes,0.01111111111111111
Amazon Customer,56,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,5,4.1,Very noisy but if that doesn’t bother u it’s a great fan,2018-11-27,-0.461953,12,0,Yes,0.03448275862068964
Amazon Customer,55,https://www.amazon.ca/Meaneor-Womens-Sleeve-Rounded-Tshirts/dp/B01J3C8Z4I?ref=pf_vv_at_pdctrvw_dp,5,4.0,"Fits a little small, nice soft good quality material",2018-09-10,0.975027,9,0,Yes,0.015873015873015872
Rizzle Dizzle,60,https://www.amazon.ca/RAYWAY-Bluetooth-Controlled-Smartphone-Multicolored/dp/B072KH45L6?ref=pf_vv_at_pdctrvw_dp,5,5.0,Cool product neat party light. No need for a headphone jack,2018-06-04,0.466545,11,0,Yes,0.019999999999999993
Amazon Customer,8,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774?ref=pf_vv_at_pdctrvw_dp,4,4.1,It’s easy to assemble and good for the price. Works very well. It was delivered quickly and happy with it.,2018-09-14,0.9626250000000001,20,0,Yes,0.07692307692307694
Amazon Customer,23,https://www.amazon.ca/TUNIC-Hooded-Knight-Cosplay-Costume/dp/B015J8ZH46?ref=pf_vv_at_pdctrvw_dp,5,4.5,Excellent,2018-10-26,0.0,1,0,Yes,0.047619047619047616
Jennifer,192,https://www.amazon.ca/Betus-Non-Ticking-Robot-Alarm-Stainless/dp/B01N237IQU?ref=pf_vv_at_pdctrvw_dp,1,2.9,It was cute and my son loved it but it did not work properly,2018-11-02,0.453978,14,0,Yes,0.01111111111111111
Jennifer,192,https://www.amazon.ca/ACEVOG-Womens-Round-Evening-Bridesmaids/dp/B01LWI2L9S?ref=pf_vv_at_pdctrvw_dp,4,2.3,not a great material,2017-01-20,-0.827817,4,0,Yes,0.01111111111111111
Shopaholic,7,https://www.amazon.ca/ORORO-S-011-Cordless-Heated-Battery/dp/B01G53S2FU?ref=pf_vv_at_pdctrvw_dp,2,4.0,The whole idea of heated hoodie was to ditch the -ve temperatures. This doesn't work if the temperature goes below -10c.,2017-12-27,-0.3162115,21,0,Yes,0.2
makaveli,43,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774?ref=pf_vv_at_pdctrvw_dp,1,4.1,Make a weird noise when on rotation,2018-11-19,-0.576895,7,0,Yes,0.01818181818181819
Amazon Customer,57,https://www.amazon.ca/Arshiner-Classic-Ballet-Costume-Sweetheart/dp/B01K6XN24Q?ref=pf_vv_at_pdctrvw_dp,4,4.9,"Really loved this product, and so did my niece. The skirt is a bit stiff, but the material seems pretty decent! Fit just as expected.",2018-05-11,0.6929400000000001,25,0,Yes,0.011764705882352924
melissa m,11,https://www.amazon.ca/LJ-Baby-Girls-Fleece-Jumpsuit-Pink/dp/B01414715W?ref=pf_vv_at_pdctrvw_dp,5,3.8,"Sizes are very large, I recommend you order smaller size.",2018-10-27,0.0,10,0,Yes,0.2
Amazon Customer,56,https://www.amazon.ca/Arrow-FastenerPT50-Pneumatic-Staple-Gun/dp/B00GLZZSN2?ref=pf_vv_at_pdctrvw_dp,5,4.6,Great product made my instal typar wrap so much more productive,2018-09-11,0.919074,11,0,Yes,0.03448275862068964
Jennifer,192,https://www.amazon.ca/France-Professional-Non-Stick-4-Inch-23-Inch/dp/B004PW276E?ref=pf_vv_at_pdctrvw_dp,5,3.8,love this product,2016-11-24,0.963615,3,0,Yes,0.01111111111111111
Client d'Amazon,2,https://www.amazon.ca/LOIS-NATURELLES-LENFANT-C%C3%89LINE-ALVAREZ/dp/2352045509?ref=pf_vv_at_pdctrvw_dp,5,5.0,Super pour les parents,2018-12-06,0.523024,4,0,Yes,0.0769230769230769
sylvie Rodeghiero,20,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,5,4.1,Work perfect,2018-08-27,0.0,2,0,Yes,0.16666666666666666
